Project ID,Project Name,Street,Borough,BBL,BIN,Latitude,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
67403,STARRETT CITY,BETHEL LOOP,Brooklyn,3044520085.0,3397020.0,40.651296,Preservation,Yes,Non Prevailing Wage,0,3569,2312,0,0,0,13,2293,1994,1581,0,0,0,5881,0,5881,5881
67423,FOUNTAIN SEAVIEW BUILDING B6,FOUNTAIN AVENUE,Brooklyn,3045860201.0,3425799.0,40.658464,New Construction,No,Non Prevailing Wage,43,43,334,0,0,2,105,188,107,22,0,0,0,422,0,422,422
67424,CELEBRATION TOWNHOUSES,SKYLINE DRIVE,StatenIsland,5029250486.0,5164699.0,40.613053,Preservation,Yes,Non Prevailing Wage,0,0,74,0,0,0,0,0,4,70,0,0,0,0,74,74,74
67426,RUPPERT HOUSE,EAST 92 STREET,Manhattan,1015380021.0,1089874.0,40.782043,Preservation,Yes,Non Prevailing Wage,487,163,0,0,0,2,84,163,240,134,31,0,0,0,652,652,652
67427,MASARYK TOWERS,COLUMBIA STREET,Manhattan,1003330001.0,1082667.0,40.716686,Preservation,No,Non Prevailing Wage,0,1107,0,0,0,2,43,200,657,209,0,0,0,0,1109,1109,1109
67428,NUEVA ERA APARTMENTS,AUDUBON AVENUE,Manhattan,1021520036.0,1063596.0,40.847724,Preservation,Yes,Non Prevailing Wage,14,1,6,12,0,1,9,5,14,5,1,0,0,34,0,34,34
67429,DESHLER APARTMENT,ADAM C POWELL BOULEVARD,Manhattan,1018230061.0,1055033.0,40.801776,Preservation,Yes,Non Prevailing Wage,40,12,3,4,0,1,1,33,21,5,0,0,0,60,0,60,60
67437,CASA RENACER HDFC.YR15.FY19,EAST 122 STREET,Manhattan,1017700050.0,1087334.0,40.802241,Preservation,Yes,Non Prevailing Wage,47,7,5,1,0,0,60,0,0,0,0,0,0,60,0,60,60
67438,ST. ANN'S APARTMENTS LLC.YR15.FY20,EAST 138 STREET,Bronx,2025500007.0,2003604.0,40.806661,Preservation,No,Non Prevailing Wage,11,36,39,1,0,3,4,18,68,0,0,0,0,90,0,90,90
67446,LANGSAM 1 - 135 W 183RD STREET.HPO.FY19,WEST 183 STREET,Bronx,2032250052.0,2014925.0,40.860359,Preservation,Yes,Non Prevailing Wage,1,5,45,0,0,1,7,31,6,6,2,0,0,52,0,52,52
67448,LANGSAM 3 - 1565-1573 WHITE PLAINS.HPO.FY19,WHITE PLAINS ROAD,Bronx,2039230009.0,2028670.0,40.839582,Preservation,Yes,Non Prevailing Wage,2,12,34,0,0,1,12,32,5,0,0,0,0,49,0,49,49
67449,LANGSAM 4 - 1975 DAVIDSON AVENUE.HPO.FY19,DAVIDSON AVENUE,Bronx,2028700061.0,2008637.0,40.852338,Preservation,Yes,Non Prevailing Wage,1,10,22,0,0,1,2,19,9,3,1,0,0,34,0,34,34
67450,LANGSAM 5 - 2015 UNIVERSITY AVENUE.HPO.FY19,UNIVERSITY AVENUE,Bronx,2032160048.0,2014696.0,40.855322,Preservation,Yes,Non Prevailing Wage,1,14,48,0,0,0,0,27,14,21,1,0,0,63,0,63,63
67451,LANGSAM 6 - 2733 MORRIS AVENUE.HPO.FY19,MORRIS AVENUE,Bronx,2033170036.0,2017489.0,40.868281,Preservation,Yes,Non Prevailing Wage,0,11,26,0,0,0,0,25,11,0,1,0,0,37,0,37,37
67457,LAKEVIEW APARTMENTS HDFC.HPO.FY19,5 AVENUE,Manhattan,1016120001.0,1051514.0,40.794384,Preservation,Yes,Non Prevailing Wage,0,388,58,0,0,0,0,100,172,110,64,0,0,446,0,446,446
67458,RB HARMAN HDFC.GHPP.FY19,HARMAN STREET,Brooklyn,3032780036.0,3074789.0,40.698994,Preservation,No,Non Prevailing Wage,6,9,3,0,0,0,0,10,5,3,0,0,0,18,0,18,18
67464,36-38 WEST GUN HILL ROAD.HPO.FY19,WEST GUN HILL ROAD,Bronx,2033240059.0,2017688.0,40.883335,Preservation,Yes,Non Prevailing Wage,2,11,31,0,0,1,0,28,13,4,0,0,0,45,0,45,45
67478,AHC HOMES HDFC.YR15.FY21,ARTHUR AVENUE,Bronx,2029450023.0,2009892.0,40.84425,Preservation,No,Non Prevailing Wage,95,193,41,7,0,6,12,138,132,60,0,0,0,342,0,342,342
67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,BRUNER AVENUE,Bronx,2048830124.0,2065453.0,40.879437,Preservation,Yes,Non Prevailing Wage,0,0,142,15,0,0,5,24,46,72,10,0,0,157,0,157,157
67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,WILLIAMSBRIDGE ROAD,Bronx,2044500014.0,2051774.0,40.864009,Preservation,Yes,Non Prevailing Wage,0,0,101,13,0,0,0,3,13,98,0,0,0,114,0,114,114
67487,STAGG 4 - TYLER'S BRONX.HPO.FY19,EAST 224 STREET,Bronx,2048590063.0,2064340.0,40.884907,Preservation,Yes,Non Prevailing Wage,0,0,87,3,0,0,17,37,23,13,0,0,0,90,0,90,90
67490,MORNINGSIDE APTS.HUDMF.FY19,WEST 109 STREET,Manhattan,1018640023.0,1056033.0,40.801412,Preservation,Yes,Non Prevailing Wage,39,7,2,0,0,1,14,22,13,0,0,0,0,49,0,49,49
67493,111 VARICK STREET,VARICK STREET,Manhattan,1005780071.0,1090671.0,40.724526,New Construction,No,Non Prevailing Wage,0,0,25,0,5,0,8,15,7,0,0,0,0,30,0,30,100
67494,PROJECT HOSPITALITY. 221 PORT RICHMOND AVE,CASTLETON AVENUE,StatenIsland,5010350012.0,5000000.0,40.635732,New Construction,No,Non Prevailing Wage,31,0,16,0,0,1,47,0,1,0,0,0,0,48,0,48,48
67522,HSI. 213 EAST 203RD STREET,EAST 203 STREET,Bronx,2033090039.0,2129250.0,40.873849,New Construction,No,Non Prevailing Wage,66,21,20,0,0,1,68,21,19,0,0,0,0,108,0,108,108
67523,SUS. 1769 JEROME AVE,JEROME AVENUE,Bronx,2028617501.0,2130601.0,40.848423,New Construction,No,Non Prevailing Wage,105,0,69,0,0,1,110,6,53,5,1,0,0,175,0,175,175
67540,777 GLENMORE AVENUE,GLENMORE AVENUE,Brooklyn,3039880035.0,3088714.0,40.675337,New Construction,No,Non Prevailing Wage,0,6,0,0,0,0,1,1,1,0,3,0,0,6,0,6,32
67571,LANGSAM 8 - 1411 TOWNSEND.HPO.FY19,TOWNSEND AVENUE,Bronx,2028430024.0,2008095.0,40.840212,Preservation,Yes,Non Prevailing Wage,1,11,47,0,0,0,0,18,29,12,0,0,0,59,0,59,59
67572,LANGSAM 9 - 1630 MACOMBS ROAD.HPO.FY20,MACOMBS ROAD,Bronx,2028660004.0,2008447.0,40.846983,Preservation,Yes,Non Prevailing Wage,0,18,33,0,0,1,12,15,23,2,0,0,0,52,0,52,52
67573,LANGSAM 7 - 1249 TINTON AVENUE.HPO.FY19,EAST 169 STREET,Bronx,2026630034.0,2004754.0,40.830905,Preservation,Yes,Non Prevailing Wage,0,5,8,0,0,0,0,8,5,0,0,0,0,13,0,13,13
67575,LANGSAM 11 - 2816 JEROME AVENUE.HPO.FY19,JEROME AVENUE,Bronx,2033180030.0,2017503.0,40.870539,Preservation,Yes,Non Prevailing Wage,0,2,40,0,0,1,6,30,7,0,0,0,0,43,0,43,43
67576,LANGSAM 12 - 3510 DECATUR AVENUE.HPO.FY19,DECATUR AVENUE,Bronx,2033560178.0,2018650.0,40.879075,Preservation,Yes,Non Prevailing Wage,0,9,39,0,0,1,12,30,7,0,0,0,0,49,0,49,49
67605,LANGSAM 14 -464 EAST 159TH STREET.HPO.FY19,EAST 159 STREET,Bronx,2023800048.0,2001467.0,40.822286,Preservation,Yes,Non Prevailing Wage,0,15,15,0,0,1,1,24,6,0,0,0,0,31,0,31,31
67606,LANGSAM 15 - 396-400 EAST 199TH STREET.HPO.FY19,EAST 199 STREET,Bronx,2032790034.0,2016415.0,40.867005,Preservation,Yes,Non Prevailing Wage,0,11,49,0,0,1,6,49,6,0,0,0,0,61,0,61,61
67607,LANGSAM 16 -19-25 EAST 213TH STREET.HPO.FY19,EAST 213 STREET,Bronx,2033290064.0,2017846.0,40.884815,Preservation,Yes,Non Prevailing Wage,0,10,55,0,0,1,24,24,18,0,0,0,0,66,0,66,66
67618,STAGG 3 - MICKEY'S CORNER.HPO.FY19,EAST 228 STREET,Bronx,2048520062.0,2063996.0,40.888551,Preservation,Yes,Non Prevailing Wage,0,0,42,1,0,0,0,12,8,23,0,0,0,43,0,43,43
67619,2316-2322 ANDREWS AVENUE NORTH HDFC.HPO.FY19,ANDREWS AVENUE NORTH,Bronx,2032180024.0,2092428.0,40.861794,Preservation,Yes,Non Prevailing Wage,1,12,28,0,0,1,0,1,21,10,10,0,0,42,0,42,42
67632,BK WESTCHESTER-HOME STREET LLC.PLP.FY20,HOME STREET,Bronx,2027580029.0,2006310.0,40.827849,Preservation,No,Non Prevailing Wage,9,91,13,0,0,2,1,79,20,15,0,0,0,115,0,115,115
67672,TBX1004 - FORDHAM BEDFORD - PARK GATES,BATHGATE AVENUE,Bronx,2030450019.0,2092223.0,40.850385,Preservation,No,Non Prevailing Wage,0,0,40,0,0,1,0,12,25,4,0,0,0,41,0,41,41
67684,56 WEST 125TH STREET,WEST 125 STREET,Manhattan,1017227502.0,1053478.0,40.807295,New Construction,No,Non Prevailing Wage,0,0,24,0,19,0,10,11,22,0,0,0,0,43,0,43,141
67685,601 WEST 29TH STREET,11 AVENUE,Manhattan,1006750012.0,1091671.0,40.753012,New Construction,No,Non Prevailing Wage,0,94,94,46,0,0,37,159,38,0,0,0,0,234,0,234,938
67687,WEST FARMS PRESERVATION HDFC.HPO.FY19,ARTHUR AVENUE,Bronx,2029470009.0,2009909.0,40.84515,Preservation,Yes,Non Prevailing Wage,0,1,303,37,0,2,12,91,137,100,3,0,0,343,0,343,343
67691,CATHOLIC CHARITIES. 23-11 31ST ROAD. CATHERINE SHERIDAN II,31 ROAD,Queens,4005690017.0,4619746.0,40.765808,New Construction,No,Prevailing Wage,102,0,0,0,0,1,69,33,1,0,0,0,0,103,0,103,103
67693,680 ST. NICHOLAS AVENUE,ST NICHOLAS AVENUE,Manhattan,1020510054.0,1079811.0,40.823321,Preservation,Yes,Non Prevailing Wage,85,16,5,5,0,1,11,46,47,8,0,0,0,112,0,112,112
67699,GLENDALE APARTMENTS.PILLARS.FY19,65 STREET,Queens,4036760037.0,4089274.0,40.702042,Preservation,No,Non Prevailing Wage,0,14,15,42,0,1,9,51,12,0,0,0,0,72,0,72,72
67705,RODNEY DRIGGS AND SOUTH THIRD STREET HDFC.YR15.FY19,DRIGGS AVENUE,Brooklyn,3024310025.0,3063278.0,40.711683,Preservation,Yes,Non Prevailing Wage,5,62,3,0,0,1,6,14,45,6,0,0,0,71,0,71,71
67723,NEIGHBORHOOD WOMEN HDFC,SEIGEL STREET,Brooklyn,3030970012.0,3071457.0,40.704519,Preservation,No,Non Prevailing Wage,0,0,50,0,0,0,9,6,29,6,0,0,0,50,0,50,51
67730,HP HENRY HUDSON HDFC.HPO.FY19 (3420 HENRY HUDSON PKWY),HENRY HUDSON PARKWAY EAST,Bronx,2057890024.0,2084124.0,40.885365,Preservation,Yes,Non Prevailing Wage,0,8,23,41,0,1,5,35,19,7,7,0,0,73,0,73,108
67732,37 MONTROSE AVENUE,MONTROSE AVENUE,Brooklyn,3030490037.0,3071055.0,40.706811,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,10
67733,516 WEST 162 STREET,WEST 162 STREET,Manhattan,1021200026.0,1089321.0,40.836351,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,5,1,0,0,0,0,6,0,6,20
67734,618 BUSHWICK AVENUE,BUSHWICK AVENUE,Brooklyn,3031700026.0,3425505.0,40.698207,New Construction,No,Non Prevailing Wage,0,0,0,0,30,0,2,16,12,0,0,0,0,30,0,30,99
67735,12 FORD STREET,FORD STREET,Brooklyn,3014150031.0,3426323.0,40.66566,New Construction,No,Non Prevailing Wage,0,0,10,0,0,0,2,3,5,0,0,0,0,10,0,10,49
67736,894 BUSHWICK AVENUE,BUSHWICK AVENUE,Brooklyn,3032730035.0,3074661.0,40.693489,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,0,2,2,0,0,0,0,4,0,4,20
67737,2953 BARNES AVENUE APARTMENTS,BARNES AVENUE,Bronx,2045490035.0,2054889.0,40.869151,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,2,3,0,0,0,0,5,0,5,16
67738,197 FREEMAN STREET,FREEMAN STREET,Brooklyn,3025050050.0,3063978.0,40.734582,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,1,2,3,0,0,0,0,6,0,6,20
67739,20 JEFFERSON STREET APARTMENTS,JEFFERSON STREET,Brooklyn,3031700019.0,3072176.0,40.69762,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,3,0,3,8
67740,"FREEMAN CORNER APARTMENTS, THE",FREEMAN STREET,Brooklyn,3025050028.0,3063970.0,40.73464,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,4,4,0,0,0,0,8,0,8,25
67741,682 BUSHWICK AVENUE,BUSHWICK AVENUE,Brooklyn,3032040024.0,3398044.0,40.696963,New Construction,No,Non Prevailing Wage,0,0,5,0,0,0,0,2,3,0,0,0,0,5,0,5,23
67742,M TOWER,AVENUE M,Brooklyn,3067487502.0,3181120.0,40.618465,New Construction,No,Non Prevailing Wage,0,0,0,0,15,0,4,5,6,0,0,0,0,15,0,15,48
67743,1157 MYRTLE AVENUE APARTMENTS,MYRTLE AVENUE,Brooklyn,3031700009.0,3424253.0,40.697047,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,1,2,0,0,0,3,0,3,10
67745,126 BOERUM STREET APARTMENTS,BOERUM STREET,Brooklyn,3030790014.0,3418257.0,40.705807,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,2,8
67747,830 FLATBUSH AVENUE APARTMENTS,FLATBUSH AVENUE,Brooklyn,3050820018.0,3328172.0,40.652329,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,3,3,0,0,0,0,6,0,6,20
67748,523 WILLOUGHBY AVENUE APARTMENTS,WILLOUGHBY AVENUE,Brooklyn,3017590072.0,3048824.0,40.693996,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,3,0,3,8
67751,24 FORD STREET,FORD STREET,Brooklyn,3014150035.0,3425987.0,40.665388,New Construction,No,Non Prevailing Wage,0,0,10,0,0,0,2,3,5,0,0,0,0,10,0,10,49
67788,PCMH. 972 WASHINGTON AVE,WASHINGTON AVENUE,Bronx,2023680012.0,2001224.0,40.825487,New Construction,No,Non Prevailing Wage,65,0,41,0,0,1,82,0,25,0,0,0,0,107,0,107,107
67791,308 LIVINGSTON STREET,LIVINGSTON STREET,Brooklyn,3001660025.0,3429273.0,40.68827,New Construction,No,Non Prevailing Wage,0,0,9,0,39,0,0,41,7,0,0,0,0,48,0,48,160
67805,1520 SEDGWICK AVENUE HDFC.PLP.FY19,SEDGWICK AVENUE,Bronx,2028800017.0,2009171.0,40.846785,Preservation,Yes,Non Prevailing Wage,0,0,87,14,0,1,0,34,34,34,0,0,0,102,0,102,102
67829,1 BELL SLIP,COMMERCIAL STREET,Brooklyn,3024727504.0,3000000.0,40.736593,New Construction,No,Non Prevailing Wage,0,0,42,0,83,0,70,32,23,0,0,0,0,125,0,125,414
67834,GLORIA BLEECKER,BLEECKER STREET,Brooklyn,3033020042.0,3075549.0,40.702232,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,3,3,0,0,0,0,6,0,6,19
67835,GLASSWORKS APARTMENTS,HIMROD STREET,Brooklyn,3032807503.0,3326367.0,40.702314,New Construction,No,Non Prevailing Wage,0,0,0,0,19,0,3,6,10,0,0,0,0,19,0,19,63
67836,682 CHAUNCEY STREET APARTMENTS,CHAUNCEY STREET,Brooklyn,3034510009.0,3418133.0,40.684337,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,10
67837,1764 UNION STREET APARTMENTS,UNION STREET,Brooklyn,3014030030.0,3425320.0,40.667721,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,1,3,2,0,0,0,0,6,0,6,17
67838,915 DAWSON STREET APARTMENTS,DAWSON STREET,Bronx,2026970022.0,2128891.0,40.820187,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,4,5,0,0,0,0,9,0,9,29
67839,SUNNYSIDE POINT,GREENPOINT AVENUE,Queens,4001517501.0,4617493.0,40.74258,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,3,0,3,10
67840,303 WEST 137TH STREET APARTMENTS,WEST 137 STREET,Manhattan,1020410014.0,1060648.0,40.817923,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,2,1,2,0,0,0,0,5,0,5,16
67842,1395 NELSON AVENUE APARTMENTS,EDWARD L GRANT HIGHWAY,Bronx,2028747501.0,2127017.0,40.841961,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,1,2,3,0,0,0,0,6,0,6,17
67843,44 KENT STREET APARTMENTS,KENT STREET,Brooklyn,3025560058.0,3399250.0,40.730388,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,3,3,7,0,0,0,0,13,0,13,42
67844,SOMERS APARTMENTS,SOMERS STREET,Brooklyn,3015420016.0,3420220.0,40.67892,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,0,8,0,0,0,0,8,0,8,24
67845,RUTLAND ROAD APARTMENTS,RUTLAND ROAD,Brooklyn,3048130019.0,3415584.0,40.660143,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,1,4,0,0,0,0,5,0,5,32
67846,216 FREEMAN STREET APARTMENTS,FREEMAN STREET,Brooklyn,3025130029.0,3426270.0,40.734626,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,4,5,0,0,0,0,9,0,9,30
67848,764 EAST 152ND STREET APARTMENTS,EAST 152 STREET,Bronx,2026430040.0,2127436.0,40.815713,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,8,0,0,0,0,0,8,0,8,24
67850,1520 PROSPECT PLACE APARTMENTS,PROSPECT PLACE,Brooklyn,3013680033.0,3393618.0,40.673011,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,10
67852,3430 THIRD AVENUE,3 AVENUE,Bronx,2026080038.0,2000000.0,40.828945,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,3,1,0,0,0,0,0,4,0,4,11
67854,309 VAN SICLEN AVENUE,VAN SICLEN AVENUE,Brooklyn,3040100014.0,3427051.0,40.672348,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,8
67855,319 GRAHAM AVENUE APARTMENTS,GRAHAM AVENUE,Brooklyn,3027700024.0,3413732.0,40.713688,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,10
67856,194 22 STREET,22 STREET,Brooklyn,3006460018.0,3426317.0,40.661633,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,7
67857,69-17 38TH AVENUE APARTMENTS,38 AVENUE,Queens,4012820064.0,4541435.0,40.747017,New Construction,No,Non Prevailing Wage,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,2,8
67858,376 FRANKLIN AVENUE APARTMENTS,FRANKLIN AVENUE,Brooklyn,3019730043.0,3401722.0,40.686026,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,4,20
67869,209 KENT STREET APARTMENTS,KENT STREET,Brooklyn,3025510040.0,3425623.0,40.731093,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,3,0,3,10
67872,1081 TIFFANY STREET APARTMENTS,TIFFANY STREET,Bronx,2027160040.0,2128501.0,40.82534,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,1,3,4,0,0,0,0,8,0,8,26
67890,HARLEN HDFC.HUD MF.FY 20,LENOX AVENUE,Manhattan,1017360001.0,1083987.0,40.816237,Preservation,No,Non Prevailing Wage,166,32,13,2,0,1,6,94,97,17,0,0,0,214,0,214,214
67891,EAST HARLEM LEXINGTON HDFC.HUDMF.FY19,EAST 118 STREET,Manhattan,1017670011.0,1054346.0,40.800206,Preservation,Yes,Non Prevailing Wage,150,42,18,12,2,5,1,44,118,44,22,0,0,229,0,229,229
67896,PROSPECT PARK SOUTH PORTFOLIO.HPO.FY20,EAST 18 STREET,Brooklyn,3050990035.0,3117104.0,40.649023,Preservation,Yes,Non Prevailing Wage,2,88,154,130,6,4,31,168,115,54,16,0,0,384,0,384,384
67960,1120 WHEELER AVE.GHPP.FY20,WHEELER AVENUE,Bronx,2037390012.0,2023810.0,40.826672,Preservation,No,Non Prevailing Wage,0,1,3,0,0,0,0,2,1,1,0,0,0,4,0,4,4
67991,TQN1003 ROCKAWAY III A,MOTT AVENUE,Queens,4155740048.0,4298509.0,40.601295,Preservation,No,Non Prevailing Wage,1,31,3,6,0,1,1,24,11,5,1,0,0,42,0,42,42
68014,"CLARK, THE",CLARKSON AVENUE,Brooklyn,3048370017.0,3425768.0,40.65546,New Construction,No,Non Prevailing Wage,0,0,0,0,51,0,18,17,14,2,0,0,0,51,0,51,170
68015,237 HAWTHORNE APARTMENTS,HAWTHORNE STREET,Brooklyn,3050440076.0,3424446.0,40.657725,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,9
68016,239 HAWTHORNE APARTMENTS,HAWTHORNE STREET,Brooklyn,3050440075.0,3425928.0,40.657728,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,9
68017,2954 BRIGHTON 3 STREET,BRIGHTON 3 STREET,Brooklyn,3086620133.0,3424552.0,40.579402,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,5,16
68018,310 GRAHAM AVENUE APARTMENTS,GRAHAM AVENUE,Brooklyn,3027710001.0,3338163.0,40.713194,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,2,3,3,0,0,0,8,0,8,24
68019,847 MADISON STREET APARTMENTS,MADISON STREET,Brooklyn,3014810053.0,3039666.0,40.687987,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,7
68020,140 STANHOPE STREET APARTMENTS,STANHOPE STREET,Brooklyn,3032660023.0,3425864.0,40.698187,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,1,0,0,0,0,3,0,3,9
68021,115 SUYDAM STREET,SUYDAM STREET,Brooklyn,3032070051.0,3426732.0,40.698426,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,3,0,3,8
68022,49 ROCHESTER AVENUE APARTMENTS,ROCHESTER AVENUE,Brooklyn,3017090003.0,3426416.0,40.677587,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,3,7
68023,1140 BUSHWICK AVENUE,BUSHWICK AVENUE,Brooklyn,3033660041.0,3076942.0,40.689359,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,8
68025,287 MAPLE STREET APARTMENTS,MAPLE STREET,Brooklyn,3050300052.0,3425758.0,40.660788,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,1,0,0,0,0,2,0,2,6
68026,289 MAPLE STREET APARTMENTS,MAPLE STREET,Brooklyn,3050300051.0,3424352.0,40.660791,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,7
68027,2028 DAVIDSON AVENUE,DAVIDSON AVENUE,Bronx,2028630017.0,2124650.0,40.853348,New Construction,No,Non Prevailing Wage,0,0,4,0,0,0,0,1,2,1,0,0,0,4,0,4,18
68029,77 CLAY STREET APARTMENTS,CLAY STREET,Brooklyn,3024830062.0,3425149.0,40.736647,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,0,1,1,0,0,3,0,3,8
68030,BUSHWICK AND EVERGREEN APARTMENTS,BUSHWICK AVENUE,Brooklyn,3032747501.0,3251905.0,40.693852,New Construction,No,Non Prevailing Wage,0,0,0,0,67,0,16,17,34,0,0,0,0,67,0,67,223
68031,2004 DAVIDSON AVENUE,DAVIDSON AVENUE,Bronx,2028630011.0,2124649.0,40.852895,New Construction,No,Non Prevailing Wage,0,0,7,0,0,0,1,1,5,0,0,0,0,7,0,7,34
68032,18 STANHOPE STREET APARTMENTS,STANHOPE STREET,Brooklyn,3032640018.0,3426015.0,40.694802,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,4,4,0,0,0,0,8,0,8,26
68033,1552 MYRTLE AVENUE APARTMENTS,MYRTLE AVENUE,Brooklyn,3033457501.0,3426800.0,40.699485,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,10
68047,70 BUSHWICK AVENUE APARTMENTS,POWERS STREET,Brooklyn,3027780023.0,3069293.0,40.712619,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,3,3,0,0,0,0,6,0,6,20
68049,434 MANHATTAN AVENUE APARTMENTS,MANHATTAN AVENUE,Brooklyn,3027240007.0,3425611.0,40.719327,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,2,10
68050,305 STOCKHOLM STREET APARTMENTS,STOCKHOLM STREET,Brooklyn,3032480050.0,3342229.0,40.702982,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,2,8
68051,CRESCENT IRON HOUSE,CRESCENT STREET,Queens,4004067501.0,4619970.0,40.753259,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,2,6,2,0,0,0,0,10,0,10,33
68052,1605 NEW YORK AVENUE,NEW YORK AVENUE,Brooklyn,3075610032.0,3425743.0,40.633401,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,3,2,0,0,0,0,5,0,5,16
68053,522 EVERGREEN AVENUE APARTMENTS,EVERGREEN AVENUE,Brooklyn,3033490032.0,3076566.0,40.691538,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,8
68054,37-49 81ST STREET CONDOMINIUMS,81 STREET,Queens,4012927501.0,4618207.0,40.749304,New Construction,No,Non Prevailing Wage,0,0,6,0,0,0,0,0,6,0,0,0,0,0,6,6,28
68055,1530 PUTNAM AVENUE APARTMENTS,PUTNAM AVENUE,Brooklyn,3033790031.0,3393163.0,40.697836,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,3,0,3,8
68056,1534 PUTNAM AVENUE APARTMENTS,PUTNAM AVENUE,Brooklyn,3033790054.0,3425122.0,40.697856,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,8
68060,924 MYRTLE AVENUE APARTMENTS,MYRTLE AVENUE,Brooklyn,3017560024.0,3048668.0,40.69585,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,1,2,4,0,0,0,0,7,0,7,23
